Security,Name,Sector,INDUSTRY,Year,Quarter,Index,Closing Stock Price,SP Volatility,MC RAW,Log MCap,PB RAW,Book to Mkt,ROA,Total Assets,Asset Growth,ESGCombinedScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore,ESG Momentum,ESG Mom-Env,ESG Mom - Gov,ESG Mom - Social
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2015,Q3,2015-Q3,2.35,0.379956138,234844256,19.27443311,0.930741012,1.074412739,-8.985733986,561.977024,0.16537935,,,,,,,,
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2015,Q4,2015-Q4,2.99,0.169779268,298914272,19.51566737,0.643438995,1.55414889,-11.4340868,549.651648,-0.021932171,,,,,,,,
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2016,Q1,2016-Q1,3.87,0.346446244,444807840,19.91315293,0.805297971,1.241776381,-3.311218023,549.067712,-0.001062375,,,,,,,,
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2016,Q2,2016-Q2,3.67,0.625479816,421820352,19.86009008,1.088135004,0.919003613,-3.461838007,553.135168,0.007407932,,,,,,,,
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2016,Q3,2016-Q3,3.61,0.503413349,494568096,20.01919541,1.055665016,0.94727019,-4.733267784,542.916608,-0.018473893,,,,,,,,
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2016,Q4,2016-Q4,3.46,0.32003906,474115072,19.97696062,1.040838957,0.960763424,-2.323973894,679.25856,0.251128718,,,,,,,,
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2017,Q1,2017-Q1,2.91,0.300998339,662520832,20.31156256,1.013000965,0.987165891,-4.588853836,663.56384,-0.023105664,0.288756936,0.226804503,0.31700627,0.323867721,0.288756936,0.226804503,0.31700627,0.323867721
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2017,Q2,2017-Q2,2.23,0.890337015,507704960,20.04541105,0.845386028,1.182891563,-2.264940023,1186.285056,0.787748193,0.288756936,0.226804503,0.31700627,0.323867721,0.288756936,0.226804503,0.31700627,0.323867721
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2017,Q3,2017-Q3,2.83,1.161909348,644307200,20.28368619,0.644011021,1.552768459,-0.729220986,1178.403968,-0.006643503,0.288756936,0.226804503,0.31700627,0.323867721,0.288756936,0.226804503,0.31700627,0.323867721
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2017,Q4,2017-Q4,2.86,1.316890276,653525376,20.29789192,0.822788,1.215379903,-1.041622996,1206.886016,0.02417002,0.288756936,0.226804503,0.31700627,0.323867721,0.288756936,0.226804503,0.31700627,0.323867721
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2018,Q1,2018-Q1,2.8,1.410824227,639815040,20.27668969,0.844523013,1.184100356,-1.488105059,1207.809024,0.000764785,0.308866036,0.271570725,0.235857666,0.380478088,0.0201091,0.044766222,-0.081148603,0.056610367
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2018,Q2,2018-Q2,4.61,1.376163144,1053566528,20.77544694,0.821663976,1.217042525,-1.064856052,1240.334976,0.026929714,0.308866036,0.271570725,0.235857666,0.380478088,0.0201091,0.044766222,-0.081148603,0.056610367
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2018,Q3,2018-Q3,5.03,0.197040605,1141883904,20.85594528,1.348552942,0.741535589,-1.068968058,1237.570944,-0.002228456,0.308866036,0.271570725,0.235857666,0.380478088,0.0201091,0.044766222,-0.081148603,0.056610367
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2018,Q4,2018-Q4,2.36,0.198557297,537064896,20.10162949,1.443420053,0.692799021,0.547089994,1291.058048,0.043219425,0.308866036,0.271570725,0.235857666,0.380478088,0.0201091,0.044766222,-0.081148603,0.056610367
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2019,Q1,2019-Q1,2.43,0.778399801,552084992,20.12921256,0.656594992,1.523008876,3.099688053,1264.052992,-0.020916996,0.277257599,0.246872662,0.258118824,0.312979103,-0.031608437,-0.024698063,0.022261158,-0.067498984
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2019,Q2,2019-Q2,2.09,0.784159582,473814368,19.97632617,0.680302024,1.469935359,2.331414938,1349.507968,0.067603951,0.277257599,0.246872662,0.258118824,0.312979103,-0.031608437,-0.024698063,0.022261158,-0.067498984
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2019,Q3,2019-Q3,2.03,0.671681658,459720768,19.94612984,0.570921004,1.751555808,3.388017893,1336.322944,-0.009770245,0.277257599,0.246872662,0.258118824,0.312979103,-0.031608437,-0.024698063,0.022261158,-0.067498984
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2019,Q4,2019-Q4,2,0.330564542,451396480,19.92785662,0.551972985,1.811682866,2.291414976,1369.917952,0.025139887,0.277257599,0.246872662,0.258118824,0.312979103,-0.031608437,-0.024698063,0.022261158,-0.067498984
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2020,Q1,2020-Q1,0.485,0.741546807,107979496,18.49745192,0.575860023,1.736533114,-3.106995106,1247.118976,-0.089639657,0.351099134,0.228695871,0.487725887,0.375154106,0.073841535,-0.018176791,0.229607063,0.062175003
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2020,Q2,2020-Q2,0.89,0.884472536,198112336,19.10434478,0.205884993,4.857080572,-24.46963882,984.044992,-0.210945378,0.351099134,0.228695871,0.487725887,0.375154106,0.073841535,-0.018176791,0.229607063,0.062175003
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2020,Q3,2020-Q3,0.72,0.800166649,160270656,18.89237454,0.405126989,2.468361841,-29.75466728,935.891968,-0.048933763,0.351099134,0.228695871,0.487725887,0.375154106,0.073841535,-0.018176791,0.229607063,0.062175003
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2020,Q4,2020-Q4,1.27,0.668406064,334674368,19.62866858,0.331198007,3.019341842,-29.46332359,963.219968,0.029199951,0.351099134,0.228695871,0.487725887,0.375154106,0.073841535,-0.018176791,0.229607063,0.062175003
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2021,Q1,2021-Q1,2.37,1.02206898,707954624,20.37789056,0.654982984,1.52675722,-27.37779808,1027.6,0.066838349,0.320631746,0.242381506,0.401401438,0.339695668,-0.030467388,0.013685635,-0.086324448,-0.035458438
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2021,Q2,2021-Q2,2.57,0.748748957,1046214144,20.76844391,1.201249003,0.832466872,-5.516012192,1199.742976,0.167519439,0.320631746,0.242381506,0.401401438,0.339695668,-0.030467388,0.013685635,-0.086324448,-0.035458438
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2021,Q3,2021-Q3,3.19,0.541871756,1298608128,20.98455886,0.946614027,1.056396769,13.2233057,2180.303104,0.817308497,0.320631746,0.242381506,0.401401438,0.339695668,-0.030467388,0.013685635,-0.086324448,-0.035458438
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2021,Q4,2021-Q4,3.85,0.480728614,1567285760,21.17261114,1.15358305,0.866864332,14.51902866,2230.38208,0.022968814,0.320631746,0.242381506,0.401401438,0.339695668,-0.030467388,0.013685635,-0.086324448,-0.035458438
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2022,Q1,2022-Q1,4.96,0.318577568,2152454656,21.48987473,1.242805004,0.804631456,23.27394295,2328.153088,0.043835991,0.333638593,0.237526786,0.508805936,0.314459138,0.013006847,-0.00485472,0.107404498,-0.02523653
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2022,Q2,2022-Q2,4.33,0.513703871,1918056960,21.37457851,1.552266955,0.644219087,21.68132973,2648.092928,0.137422166,0.333638593,0.237526786,0.508805936,0.314459138,0.013006847,-0.00485472,0.107404498,-0.02523653
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2022,Q3,2022-Q3,3.79,0.512542681,1824139776,21.32437436,1.220836997,0.81911017,13.19062233,2829.984,0.068687571,0.333638593,0.237526786,0.508805936,0.314459138,0.013006847,-0.00485472,0.107404498,-0.02523653
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2022,Q4,2022-Q4,4.46,0.451248269,2503412992,21.64092083,1.001296997,0.998704683,17.16944885,2839.145984,0.003237468,0.333638593,0.237526786,0.508805936,0.314459138,0.013006847,-0.00485472,0.107404498,-0.02523653
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2023,Q1,2023-Q1,3.93,0.426028168,2205922304,21.51441154,1.147227049,0.871667035,9.936823845,4619.701248,0.627144667,0.327813959,0.251822249,0.54858686,0.266513927,-0.005824633,0.014295463,0.039780923,-0.047945211
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2023,Q2,2023-Q2,3.21,0.383188378,1801783808,21.31204302,1.018915057,0.98143608,8.871928215,4593.760256,-0.005615296,0.327813959,0.251822249,0.54858686,0.266513927,-0.005824633,0.014295463,0.039780923,-0.047945211
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2023,Q3,2023-Q3,3.9,0.385519131,2189083136,21.50674863,0.829894006,1.204973156,5.506823063,4559.903232,-0.00737022,0.327813959,0.251822249,0.54858686,0.266513927,-0.005824633,0.014295463,0.039780923,-0.047945211
TVE CN EQUITY,Tamarack Valley Energy Ltd,Energy,Natural Resources,2023,Q4,2023-Q4,3.07,0.487331167,1709807872,21.25964685,1.014106989,0.98608925,2.397780895,4443.836928,-0.025453677,0.327813959,0.251822249,0.54858686,0.266513927,-0.005824633,0.014295463,0.039780923,-0.047945211
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2015,Q1,2015-Q1,6,0.510457311,108476968,18.50204843,1.349264026,0.741144788,9.12523365,165.334,-0.033761755,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2015,Q2,2015-Q2,6.5,0.510971297,117513504,18.58206381,1.329520941,0.75215062,7.303055763,177.502,0.073596477,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2015,Q3,2015-Q3,5.91,0.594698803,106807856,18.48654204,1.383476973,0.722816512,7.033775806,185.311008,0.043993916,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2015,Q4,2015-Q4,7.1,1.219699417,129776600,18.68132507,1.204105973,0.830491686,8.230366707,192.518,0.038891332,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2016,Q1,2016-Q1,6.19,1.377422109,112886376,18.54189235,1.397359014,0.715635703,8.393781662,185.926,-0.034240954,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2016,Q2,2016-Q2,6.51,1.085786965,119255520,18.59677898,1.239897013,0.806518598,7.84689188,170.279008,-0.084157095,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2016,Q3,2016-Q3,7.52,0.468009971,137757520,18.7410056,1.390280962,0.719279072,6.366639137,168.344992,-0.011357924,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2016,Q4,2016-Q4,8.9,0.330391182,163032144,18.90945794,1.606456041,0.622488244,4.123535156,168.968,0.003700781,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2017,Q1,2017-Q1,9.58,0.371696561,175561488,18.9834999,1.851791978,0.54001746,3.506529093,178.594,0.056969367,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2017,Q2,2017-Q2,10,0.396232255,183229424,19.02624961,2.049875975,0.487834392,3.269638062,185.846,0.040606067,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2017,Q3,2017-Q3,9.26,0.625832779,170146336,18.95216942,2.163327932,0.462250769,4.030587196,189.716992,0.02082903,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2017,Q4,2017-Q4,9.35,0.42789212,171766368,18.96164579,1.975116014,0.506299373,4.883218765,207.464,0.093544641,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2018,Q1,2018-Q1,9.88,1.364804626,180459520,19.01101704,1.926831961,0.518986617,5.540589809,204.867008,-0.012517796,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2018,Q2,2018-Q2,10.07,1.558746826,175424432,18.98271892,2.003021955,0.499245651,5.531928062,241.383008,0.178242463,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2018,Q3,2018-Q3,10.86,1.490802357,189100032,19.0577867,2.16843009,0.461163127,5.896681786,235.166,-0.025755781,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2018,Q4,2018-Q4,10.16,0.146600364,179127984,19.0036111,2.167881966,0.461279726,7.646883011,244.171008,0.038292134,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2019,Q1,2019-Q1,13,0.269242765,221708448,19.21687378,1.988087058,0.502996082,7.884740829,255.592,0.046774562,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2019,Q2,2019-Q2,13.31,1.094482374,230218112,19.25453773,2.447249889,0.408621941,8.674826622,259.676,0.015978591,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2019,Q3,2019-Q3,13.08,1.145090972,226507824,19.23829005,2.442140102,0.409476917,9.936219215,256.832,-0.01095211,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2019,Q4,2019-Q4,13,1.009058968,229352352,19.25077003,2.29608798,0.435523381,8.68927002,273.593984,0.065264391,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2020,Q1,2020-Q1,13.6,0.729040465,249019280,19.33304088,2.193084002,0.455978886,7.795621872,330.968,0.209704962,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2020,Q2,2020-Q2,15.35,1.852194644,287619392,19.47714861,2.146922112,0.465783083,7.847838879,319.184,-0.035604651,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2020,Q3,2020-Q3,15.11,3.756331322,282273696,19.45838771,2.443689108,0.409217358,7.727414131,312.207008,-0.02185884,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2020,Q4,2020-Q4,15.98,4.820099411,295276032,19.50342118,2.241513014,0.446127234,9.048598289,319.624992,0.023759825,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2021,Q1,2021-Q1,16.74,3.39859775,309319200,19.54988431,2.246196985,0.445196929,10.02154732,315.539008,-0.012783681,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2021,Q2,2021-Q2,19.4,1.89340082,349635232,19.67240097,2.214523077,0.451564497,12.09408665,306.873984,-0.027461023,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2021,Q3,2021-Q3,24.29,1.875713198,426714048,19.87162467,2.764714003,0.361701065,12.32566929,310.817984,0.012852181,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2021,Q4,2021-Q4,27.48,1.924082032,492692160,20.01539512,3.231332064,0.309469897,10.08811665,406.337984,0.307318125,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2022,Q1,2022-Q1,25.15,2.302476927,450917312,19.92679454,3.286674023,0.304258954,8.789437294,487.128992,0.198827112,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2022,Q2,2022-Q2,22.98,1.919904512,412011136,19.83656094,2.889384031,0.346094527,7.819609165,535.163008,0.098606358,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2022,Q3,2022-Q3,24.45,5.024124302,437313152,19.89616009,2.496786118,0.400514883,8.862547874,551.056,0.029697479,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2022,Q4,2022-Q4,27.59,7.870791468,491966048,20.01392026,2.382230043,0.419774741,8.865457535,614.523008,0.115173427,,,,,,,,
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2023,Q1,2023-Q1,27.54,13.05656763,491074496,20.0121064,2.567725897,0.389449669,8.438997269,614.636992,0.000185484,0.199942364,0.116666667,0.243319559,0.237754868,0.199942364,0.116666667,0.243319559,0.237754868
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2023,Q2,2023-Q2,29,15.50326525,519462464,20.06830511,2.471424103,0.404625009,8.040384293,632.617024,0.029253091,0.199942364,0.116666667,0.243319559,0.237754868,0.199942364,0.116666667,0.243319559,0.237754868
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2023,Q3,2023-Q3,38,21.88251261,680674944,20.33859543,2.561969995,0.390324634,7.57993412,642.278976,0.015272988,0.199942364,0.116666667,0.243319559,0.237754868,0.199942364,0.116666667,0.243319559,0.237754868
TVK CN EQUITY,TerraVest Industries Inc,Energy,Natural Resources,2023,Q4,2023-Q4,44.25,23.29668217,801540160,20.50204563,3.135653019,0.318912837,6.639061928,652.915008,0.016559832,0.199942364,0.116666667,0.243319559,0.237754868,0.199942364,0.116666667,0.243319559,0.237754868
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2015,Q1,2015-Q1,10.5,3.103089858,824640576,20.53045818,1.393844962,0.717439907,-3.814033031,666.01376,-0.10697791,,,,,,,,
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2015,Q2,2015-Q2,11.3,5.113625589,887470272,20.60388558,0.952750027,1.049593253,-3.907500029,901.862016,0.354119194,,,,,,,,
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2015,Q3,2015-Q3,12.4,6.746228576,973954176,20.69687481,1.055209041,0.947679523,-4.119001865,969.153984,0.074614483,,,,,,,,
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2015,Q4,2015-Q4,12.6,4.331792354,989663104,20.71287514,1.085479021,0.921252259,-4.215419769,1047.516032,0.080856138,,,,,,,,
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2016,Q1,2016-Q1,18.2,3.350466385,1432269184,21.08252587,1.067985058,0.936342688,-2.750134945,1121.063936,0.070211722,0.282069311,0.026612237,0.687162675,0.258310394,0.282069311,0.026612237,0.687162675,0.258310394
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2016,Q2,2016-Q2,23.1,3.199281169,1821217536,21.32277109,1.744043946,0.573380047,-5.144843102,1106.246016,-0.01321773,0.282069311,0.026612237,0.687162675,0.258310394,0.282069311,0.026612237,0.687162675,0.258310394
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2016,Q3,2016-Q3,28.38,3.163430364,2246969600,21.5328483,2.185189009,0.457626318,-3.370709896,1154.256,0.043399012,0.282069311,0.026612237,0.687162675,0.258310394,0.282069311,0.026612237,0.687162675,0.258310394
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2016,Q4,2016-Q4,20.79,6.452711962,1656024448,21.22768566,2.563741922,0.390054861,-0.66385299,1167.132032,0.011155265,0.282069311,0.026612237,0.687162675,0.258310394,0.282069311,0.026612237,0.687162675,0.258310394
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2017,Q1,2017-Q1,26.22,7.54596581,2091001856,21.46090915,1.80035603,0.555445691,0.271369994,1206.388992,0.033635406,0.457693014,0.333462627,0.772100313,0.37450022,0.175623703,0.30685039,0.084937639,0.116189826
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2017,Q2,2017-Q2,24.73,4.879108525,1972662272,21.40264987,2.256918907,0.443081937,4.330180168,1198,-0.006953804,0.457693014,0.333462627,0.772100313,0.37450022,0.175623703,0.30685039,0.084937639,0.116189826
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2017,Q3,2017-Q3,19.55,1.859247159,1561028480,21.16861072,2.160828114,0.462785538,4.114774227,1194.499968,-0.002921563,0.457693014,0.333462627,0.772100313,0.37450022,0.175623703,0.30685039,0.084937639,0.116189826
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2017,Q4,2017-Q4,11.93,2.157861596,952653120,20.67476141,1.779284954,0.562023524,1.947468996,1206,0.009627486,0.457693014,0.333462627,0.772100313,0.37450022,0.175623703,0.30685039,0.084937639,0.116189826
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2018,Q1,2018-Q1,7.91,2.602401135,671402752,20.32487974,1.119521976,0.893238384,-1.061280966,1168.099968,-0.031426229,0.461758876,0.267172988,0.849944532,0.395080034,0.004065863,-0.066289639,0.077844218,0.020579814
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2018,Q2,2018-Q2,11.71,2.426973424,994128704,20.71737724,0.701929986,1.42464351,-0.932381988,1225.900032,0.049482121,0.461758876,0.267172988,0.849944532,0.395080034,0.004065863,-0.066289639,0.077844218,0.020579814
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2018,Q3,2018-Q3,10.97,1.976231683,931491264,20.65229737,1.034929037,0.966249824,-2.378092051,1219.2,-0.005465398,0.461758876,0.267172988,0.849944532,0.395080034,0.004065863,-0.066289639,0.077844218,0.020579814
TXG CN EQUITY,Torex Gold Resources Inc,Materials,Natural Resources,2018,Q4,2018-Q4,12.99,2.894748118,1103079680,20.82137181,0.951632023,1.050826345,-0.260226011,1253.400064,0.028051234,0.461758876,0.267172988,0.849944532,0.395080034,0.004065863,-0.066289639,0.077844218,0.020579814
